dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000097,mast cell,4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000115,endothelial cell,58
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000192,smooth muscle cell,87
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000235,macrophage,208
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000236,B cell,17
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000451,dendritic cell,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000576,monocyte,6
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000623,natural killer cell,9
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000669,pericyte cell,759
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",10
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000814,mature NK T cell,4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",14
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",16
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",21
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0001054,CD14-positive monocyte,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002131,regular ventricular cardiac myocyte,2916
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002138,endothelial cell of lymphatic vessel,20
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002144,capillary endothelial cell,456
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002319,neural cell,25
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",7
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:0002543,vein endothelial cell,84
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:1000309,epicardial adipocyte,49
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human late adulthood stage,European,CL:1000413,endothelial cell of artery,139
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000003,native cell,568
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000057,fibroblast,305
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000097,mast cell,61
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000115,endothelial cell,38
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000192,smooth muscle cell,260
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000235,macrophage,182
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000236,B cell,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000451,dendritic cell,16
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000576,monocyte,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000623,natural killer cell,22
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000669,pericyte cell,1682
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",12
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000814,mature NK T cell,7
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",26
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",8
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0001054,CD14-positive monocyte,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0002131,regular ventricular cardiac myocyte,3597
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0002144,capillary endothelial cell,359
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0002319,neural cell,32
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",3
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:0002543,vein endothelial cell,16
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:1000309,epicardial adipocyte,5
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,human middle aged stage,European,CL:1000413,endothelial cell of artery,61
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000003,native cell,177
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000057,fibroblast,85
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000115,endothelial cell,93
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000192,smooth muscle cell,88
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000235,macrophage,37
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000236,B cell,25
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000451,dendritic cell,5
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000576,monocyte,4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000623,natural killer cell,6
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000669,pericyte cell,662
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000814,mature NK T cell,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",3
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,11
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,143
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002144,capillary endothelial cell,997
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002319,neural cell,4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",12
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:0002543,vein endothelial cell,322
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,seventh decade human stage,European,CL:1000413,endothelial cell of artery,759
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000003,native cell,911
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000057,fibroblast,1378
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000097,mast cell,87
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000115,endothelial cell,67
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000192,smooth muscle cell,386
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000235,macrophage,158
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000236,B cell,3
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000451,dendritic cell,6
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000576,monocyte,8
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000623,natural killer cell,13
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000669,pericyte cell,2795
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",52
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000814,mature NK T cell,21
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",9
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",143
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",72
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0001054,CD14-positive monocyte,5
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,10049
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,2
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002144,capillary endothelial cell,476
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002319,neural cell,110
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",4
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:0002543,vein endothelial cell,89
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:1000309,epicardial adipocyte,12
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,female,unknown,sixth decade human stage,European,CL:1000413,endothelial cell of artery,153
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000003,native cell,468
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000057,fibroblast,185
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000077,mesothelial cell,5
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000115,endothelial cell,317
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000192,smooth muscle cell,548
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000235,macrophage,192
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000236,B cell,26
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000451,dendritic cell,9
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000576,monocyte,94
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000623,natural killer cell,123
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000669,pericyte cell,1195
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",236
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000814,mature NK T cell,112
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",115
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",35
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",323
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0001054,CD14-positive monocyte,57
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002131,regular ventricular cardiac myocyte,901
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002138,endothelial cell of lymphatic vessel,23
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002144,capillary endothelial cell,4704
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002319,neural cell,44
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",41
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:0002543,vein endothelial cell,250
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:1000309,epicardial adipocyte,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human late adulthood stage,European,CL:1000413,endothelial cell of artery,2487
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000003,native cell,1980
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000057,fibroblast,1702
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000077,mesothelial cell,1
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000097,mast cell,48
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000115,endothelial cell,158
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000192,smooth muscle cell,492
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000235,macrophage,537
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000236,B cell,19
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000451,dendritic cell,15
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000576,monocyte,66
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000623,natural killer cell,12
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000669,pericyte cell,3748
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",6
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000814,mature NK T cell,8
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",3
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",55
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",78
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0001054,CD14-positive monocyte,30
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002131,regular ventricular cardiac myocyte,4664
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002138,endothelial cell of lymphatic vessel,7
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002144,capillary endothelial cell,1058
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002319,neural cell,103
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",49
All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,heart left ventricle,UBERON:0002084,male,unknown,human middle aged stage,European,CL:0002543,vein endothelial cell,232
