dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000057,fibroblast,6263
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000084,T cell,1018
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000097,mast cell,4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000115,endothelial cell,1872
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000134,mesenchymal stem cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000186,myofibroblast cell,486
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000192,smooth muscle cell,5
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000235,macrophage,2184
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000236,B cell,23
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000738,leukocyte,157
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000775,neutrophil,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000786,plasma cell,16
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000814,mature NK T cell,553
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000057,fibroblast,2196
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000084,T cell,697
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000115,endothelial cell,1876
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000134,mesenchymal stem cell,1300
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000186,myofibroblast cell,496
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000192,smooth muscle cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000235,macrophage,623
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000738,leukocyte,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000775,neutrophil,439
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000786,plasma cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,adipose tissue,UBERON:0001013,male,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,19
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000057,fibroblast,3262
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000084,T cell,1221
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000097,mast cell,649
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000186,myofibroblast cell,1005
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000192,smooth muscle cell,81
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000235,macrophage,2093
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000236,B cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000669,pericyte cell,511
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000784,plasmacytoid dendritic cell,18
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000786,plasma cell,673
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,14
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,67
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0002144,capillary endothelial cell,56
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:0002543,vein endothelial cell,158
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,59-year-old human stage,European,CL:1001428,bladder urothelial cell,1917
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000057,fibroblast,1665
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000084,T cell,1405
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000097,mast cell,342
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000186,myofibroblast cell,984
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000192,smooth muscle cell,146
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,2783
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000236,B cell,240
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000669,pericyte cell,197
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000786,plasma cell,468
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000814,mature NK T cell,471
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0002138,endothelial cell of lymphatic vessel,6
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0002144,capillary endothelial cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0002543,vein endothelial cell,108
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bladder organ,UBERON:0018707,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:1001428,bladder urothelial cell,956
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000037,hematopoietic stem cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000049,common myeloid progenitor,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000232,erythrocyte,90
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000576,monocyte,1634
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000624,"CD4-positive, alpha-beta T cell",1290
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",355
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000775,neutrophil,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000787,memory B cell,168
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000788,naive B cell,263
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,126
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,59-year-old human stage,European,CL:0000980,plasmablast,7
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000037,hematopoietic stem cell,21
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000049,common myeloid progenitor,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000094,granulocyte,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000232,erythrocyte,333
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,488
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000576,monocyte,7338
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000624,"CD4-positive, alpha-beta T cell",1573
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000625,"CD8-positive, alpha-beta T cell",591
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000775,neutrophil,21
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000786,plasma cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000787,memory B cell,89
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000788,naive B cell,450
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000814,mature NK T cell,490
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000980,plasmablast,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000037,hematopoietic stem cell,23
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000232,erythrocyte,7599
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000233,platelet,135
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",198
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000767,basophil,7
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000775,neutrophil,1031
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000784,plasmacytoid dendritic cell,9
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000786,plasma cell,238
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000787,memory B cell,267
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000788,naive B cell,729
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000789,alpha-beta T cell,31
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000814,mature NK T cell,1709
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000860,classical monocyte,3058
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000875,non-classical monocyte,5
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",289
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000897,"CD4-positive, alpha-beta memory T cell",668
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",1377
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0000921,type I NK T cell,451
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,female,unknown,69-year-old human stage,European,CL:0002394,CD141-positive myeloid dendritic cell,7
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000037,hematopoietic stem cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000232,erythrocyte,824
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000233,platelet,21
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000625,"CD8-positive, alpha-beta T cell",149
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000767,basophil,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000784,plasmacytoid dendritic cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000786,plasma cell,33
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000787,memory B cell,273
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000788,naive B cell,766
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000814,mature NK T cell,514
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000860,classical monocyte,2053
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000875,non-classical monocyte,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",94
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000897,"CD4-positive, alpha-beta memory T cell",137
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",79
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0000921,type I NK T cell,34
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,33-year-old human stage,Hispanic or Latin American,CL:0002394,CD141-positive myeloid dendritic cell,5
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000037,hematopoietic stem cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000232,erythrocyte,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000233,platelet,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000625,"CD8-positive, alpha-beta T cell",13
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000767,basophil,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000775,neutrophil,1567
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000786,plasma cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000787,memory B cell,47
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000788,naive B cell,26
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000814,mature NK T cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000860,classical monocyte,225
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",6
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000897,"CD4-positive, alpha-beta memory T cell",25
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",14
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0000921,type I NK T cell,24
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,56-year-old human stage,Hispanic or Latin American,CL:0002394,CD141-positive myeloid dendritic cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000037,hematopoietic stem cell,12
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000232,erythrocyte,1637
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000233,platelet,82
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",16
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000767,basophil,9
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000775,neutrophil,5834
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000784,plasmacytoid dendritic cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000786,plasma cell,206
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000787,memory B cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000788,naive B cell,5
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,99
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000860,classical monocyte,1875
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",23
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000897,"CD4-positive, alpha-beta memory T cell",119
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",23
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0000921,type I NK T cell,9
